Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
165400	-304.9704	-275.0285	-29.94186	2.877397	0.180714	0.354748	0.464538	0.337492	0.334344	0.164082	0.164082	0.4157131
165600	-300.5312	-279.8627	-20.66848	2.296359	0.130586	0.424884	0.44453	0.235091	0.29119	0.236859	0.236859	0.08023456
165800	-298.6476	-272.1364	-26.51115	2.92423	0.131046	0.297514	0.57144	0.305782	0.325138	0.18454	0.18454	0.03602097
166000	-299.5221	-269.5365	-29.98558	3.267384	0.138947	0.29289	0.568162	0.321758	0.330211	0.174015	0.174015	0.04051039
166200	-300.2355	-276.9647	-23.27075	2.545151	0.139962	0.429096	0.430942	0.245954	0.297701	0.228173	0.228173	0.0897863
166400	-299.4007	-272.0675	-27.33325	2.926252	0.117801	0.265588	0.616611	0.307263	0.325646	0.183546	0.183546	0.1162482
166600	-299.6964	-272.4137	-27.28265	2.913516	0.110529	0.339969	0.549502	0.245349	0.297351	0.22865	0.22865	0.1240619
166800	-298.9691	-274.5463	-24.42279	2.725911	0.155879	0.335795	0.508326	0.317037	0.328806	0.177079	0.177079	0.02650944
167000	-302.6371	-271.9529	-30.68427	3.021008	0.144499	0.356144	0.499357	0.288627	0.318667	0.196353	0.196353	0.3564441
167200	-298.245	-270.3921	-27.85291	3.054381	0.11762	0.326512	0.555868	0.264831	0.30786	0.213654	0.213654	0.04119955
167400	-299.0989	-266.5597	-32.53925	3.520193	0.125544	0.297638	0.576819	0.296666	0.321834	0.19075	0.19075	0.04354751
167600	-298.4265	-268.0353	-30.39114	3.297935	0.127639	0.334688	0.537672	0.27608	0.31324	0.20534	0.20534	0.05148216
167800	-300.742	-271.5448	-29.19712	3.0413	0.133732	0.352237	0.514031	0.275185	0.31283	0.205992	0.205992	0.1823655
168000	-300.9935	-277.3189	-23.67459	2.63796	0.164567	0.366521	0.468911	0.309868	0.326521	0.181805	0.181805	0.0380906
168200	-301.9268	-279.4387	-22.48807	2.401295	0.175219	0.418239	0.406542	0.295251	0.321294	0.191728	0.191728	0.1574632
168400	-301.8102	-276.4723	-25.33791	2.808179	0.16466	0.413781	0.421559	0.284662	0.317016	0.199161	0.199161	0.03530739
168600	-300.4345	-274.8307	-25.60377	2.680187	0.155116	0.408138	0.436746	0.275393	0.312926	0.205841	0.205841	0.1869198
168800	-298.3666	-273.0621	-25.30451	2.801162	0.122371	0.307353	0.570276	0.284766	0.317061	0.199086	0.199086	0.03961774
169000	-299.0925	-270.07	-29.02241	3.123529	0.137737	0.297716	0.564547	0.316307	0.328581	0.177556	0.177556	0.08692774
169200	-301.6103	-277.236	-24.37421	2.700918	0.13631	0.234361	0.629329	0.367739	0.339987	0.146137	0.146137	0.04525235
169400	-300.31	-280.0027	-20.30732	2.284192	0.152653	0.352748	0.494599	0.302044	0.323819	0.187069	0.187069	0.05465309
169600	-303.1272	-272.9331	-30.194	3.188353	0.0924663	0.328286	0.579248	0.219764	0.281149	0.249543	0.249543	0.1424766
169800	-299.9613	-274.9422	-25.01907	2.67361	0.157595	0.373421	0.468984	0.29678	0.321877	0.190672	0.190672	0.1345397
170000	-305.9139	-271.7027	-34.21118	3.172797	0.119343	0.235672	0.644985	0.336163	0.334027	0.164905	0.164905	0.5472618
170200	-299.7909	-265.6735	-34.11735	3.650122	0.132639	0.335015	0.532346	0.283625	0.316575	0.1999	0.1999	0.07162786
170400	-300.9836	-278.2526	-22.73103	2.510095	0.157239	0.529173	0.313588	0.229074	0.28737	0.241778	0.241778	0.07305879
170600	-301.2694	-267.8659	-33.40357	3.430736	0.114108	0.325564	0.560328	0.25953	0.305152	0.217659	0.217659	0.2161998
170800	-298.1146	-273.2067	-24.90789	2.750937	0.129773	0.340385	0.529842	0.27602	0.313213	0.205384	0.205384	0.04959772
171000	-300.7343	-279.3127	-21.42164	2.423282	0.135524	0.363751	0.500725	0.271442	0.311082	0.208738	0.208738	0.02788862
171200	-301.5878	-278.0131	-23.57468	2.614192	0.100335	0.390681	0.508984	0.204341	0.27	0.26283	0.26283	0.05385402
171400	-301.9739	-281.4459	-20.52803	2.232559	0.157396	0.34463	0.497974	0.313522	0.327708	0.179385	0.179385	0.1274305
171600	-299.4312	-270.3446	-29.08659	3.21099	0.108383	0.249906	0.641711	0.302502	0.323983	0.186758	0.186758	0.007635056
171800	-298.5223	-270.7289	-27.79344	3.062435	0.149327	0.361328	0.489345	0.292422	0.320192	0.193693	0.193693	0.02713958
172000	-299.4536	-279.2956	-20.158	2.297464	0.150832	0.346936	0.502232	0.303017	0.324167	0.186408	0.186408	0.02816109
172200	-305.4547	-282.8483	-22.60649	2.345166	0.191225	0.608458	0.200317	0.239126	0.293666	0.233604	0.233604	0.2094611
172400	-300.5506	-277.2259	-23.32463	2.518124	0.163036	0.47213	0.364834	0.256683	0.303651	0.219833	0.219833	0.1233858
172600	-302.6623	-272.8696	-29.79271	3.253222	0.117158	0.436953	0.44589	0.211434	0.27526	0.256653	0.256653	0.03720945
172800	-300.5957	-270.9603	-29.63547	3.094686	0.114327	0.346607	0.539066	0.248034	0.298891	0.226537	0.226537	0.1787719
173000	-301.3606	-268.745	-32.61559	3.388781	0.0972698	0.237558	0.665172	0.290507	0.319429	0.195032	0.195032	0.1810767
173200	-298.4436	-274.3532	-24.09036	2.680606	0.149854	0.380629	0.469517	0.282486	0.316086	0.200714	0.200714	0.03778089
173400	-302.034	-281.302	-20.73194	2.377505	0.146198	0.572041	0.281761	0.203551	0.269399	0.263525	0.263525	0.005565549
173600	-300.9992	-272.8094	-28.18986	2.86068	0.121107	0.282148	0.596745	0.300323	0.323195	0.188241	0.188241	0.2611703
173800	-300.5835	-272.8398	-27.74364	2.95664	0.147108	0.299962	0.552929	0.32905	0.332231	0.16936	0.16936	0.1269016
174000	-299.575	-274.4534	-25.12162	2.747774	0.168765	0.403923	0.427312	0.29469	0.321077	0.192117	0.192117	0.07479282
174200	-300.8798	-267.0133	-33.86651	3.695155	0.0907626	0.209565	0.699672	0.302212	0.323879	0.186954	0.186954	0.001596789
174400	-300.8116	-272.1515	-28.66009	2.905588	0.133162	0.340712	0.526126	0.281007	0.315443	0.201775	0.201775	0.2665402
174600	-300.6808	-278.4803	-22.20044	2.434293	0.148437	0.490291	0.361271	0.232395	0.289497	0.239054	0.239054	0.09495847
174800	-302.5508	-279.3404	-23.21032	2.558411	0.125332	0.493238	0.381431	0.202615	0.268685	0.26435	0.26435	0.07172364
175000	-303.5231	-278.4981	-25.02499	2.788434	0.130989	0.612284	0.256727	0.176233	0.246847	0.28846	0.28846	0.02344316
175200	-304.2426	-275.931	-28.31159	3.090594	0.169287	0.595864	0.234849	0.221246	0.282165	0.248295	0.248295	0.04902087
175400	-301.4112	-271.5614	-29.84976	3.247833	0.172939	0.298998	0.528063	0.366446	0.339806	0.146874	0.146874	0.04660595
175600	-299.1444	-273.6024	-25.54201	2.829813	0.11641	0.308543	0.575047	0.273937	0.312253	0.206905	0.206905	0.03496208
175800	-300.9833	-280.5416	-20.44178	2.342998	0.155929	0.346929	0.497142	0.310086	0.326593	0.18166	0.18166	0.0114372
176000	-302.1495	-270.8062	-31.34337	3.247167	0.169129	0.349793	0.481078	0.325923	0.331388	0.171345	0.171345	0.1930095
176200	-299.6337	-269.489	-30.1448	3.130946	0.134501	0.369802	0.495697	0.266707	0.308792	0.21225	0.21225	0.195243
176400	-301.72	-277.4011	-24.31889	2.61288	0.13352	0.246041	0.620439	0.351775	0.337378	0.155424	0.155424	0.1275338
176600	-301.9575	-279.992	-21.96543	2.392871	0.156888	0.542638	0.300474	0.224278	0.284212	0.245755	0.245755	0.111681
176800	-300.059	-267.3869	-32.67218	3.517137	0.126092	0.348632	0.525276	0.265611	0.308249	0.21307	0.21307	0.05943863
177000	-299.0948	-275.0393	-24.05544	2.665316	0.159556	0.36527	0.475174	0.304016	0.324521	0.185731	0.185731	0.04928446
177200	-299.5248	-270.4793	-29.0456	3.199104	0.111898	0.304451	0.583651	0.268759	0.309795	0.210723	0.210723	0.01522803
177400	-299.0917	-269.9731	-29.11868	3.187133	0.115173	0.35227	0.532557	0.246389	0.297951	0.22783	0.22783	0.03469056
177600	-300.9767	-277.573	-23.4037	2.557448	0.187069	0.39354	0.419391	0.322194	0.330337	0.173734	0.173734	0.09179237
177800	-301.2804	-268.0233	-33.25713	3.518026	0.134013	0.252149	0.613837	0.347039	0.336446	0.158258	0.158258	0.1166987
178000	-298.4182	-272.1205	-26.29778	2.851099	0.134856	0.305986	0.559159	0.305905	0.32518	0.184457	0.184457	0.08752984
178200	-301.6904	-273.8428	-27.84761	2.847374	0.168774	0.370382	0.460844	0.313034	0.327552	0.179707	0.179707	0.2406198
178400	-306.0028	-283.2675	-22.73529	2.218022	0.156875	0.352028	0.491097	0.308261	0.325984	0.182877	0.182877	0.3493274
178600	-301.8114	-278.6509	-23.16056	2.584474	0.109903	0.394944	0.495153	0.217696	0.279716	0.251294	0.251294	0.04100383
178800	-299.1797	-277.9607	-21.21899	2.421256	0.135916	0.403169	0.460915	0.252123	0.30118	0.223349	0.223349	0.01053229
179000	-301.1875	-278.3651	-22.82237	2.515622	0.112986	0.351701	0.535313	0.243144	0.296064	0.230396	0.230396	0.0775048
179200	-300.4	-264.8765	-35.52353	3.81105	0.13332	0.281823	0.584857	0.321143	0.330033	0.174412	0.174412	0.0511437
179400	-299.7819	-272.7826	-26.99934	2.968971	0.117889	0.263035	0.619076	0.309481	0.326393	0.182063	0.182063	0.04025617
179600	-299.2857	-270.6252	-28.66043	3.143113	0.109328	0.357167	0.533505	0.23436	0.290735	0.237452	0.237452	0.03370374
179800	-298.4628	-268.7573	-29.70551	3.174795	0.127554	0.305851	0.566595	0.294306	0.320929	0.192383	0.192383	0.1061644
180000	-299.5011	-277.1507	-22.35033	2.453684	0.156281	0.413883	0.429836	0.274099	0.312328	0.206786	0.206786	0.09124026
180200	-302.9105	-283.1619	-19.74866	2.127713	0.18162	0.393324	0.425056	0.315892	0.328453	0.177827	0.177827	0.1519447
180400	-298.2144	-272.5702	-25.64422	2.862976	0.14734	0.396663	0.455997	0.270844	0.310797	0.209179	0.209179	0.01156854
180600	-299.776	-272.1259	-27.65005	3.017958	0.115962	0.253791	0.630247	0.313619	0.327739	0.179321	0.179321	0.05575644
180800	-299.458	-272.6145	-26.8435	2.867972	0.13658	0.384716	0.478704	0.262001	0.306429	0.215785	0.215785	0.1241292
181000	-299.7321	-271.3761	-28.35593	3.13439	0.099692	0.267778	0.63253	0.271293	0.311011	0.208848	0.208848	0.01109569
181200	-304.0135	-274.3336	-29.67987	2.746123	0.115726	0.298398	0.585876	0.279448	0.314756	0.202898	0.202898	0.5250848
181400	-298.6427	-272.7227	-25.91999	2.852771	0.129459	0.371754	0.498787	0.258292	0.304504	0.218602	0.218602	0.04984014
181600	-299.6053	-276.199	-23.40628	2.635044	0.145355	0.346271	0.508375	0.295662	0.321451	0.191444	0.191444	0.0154725
181800	-303.9991	-284.8278	-19.17138	2.069882	0.19706	0.48776	0.31518	0.287754	0.318309	0.196968	0.196968	0.1548065
182000	-302.5139	-279.9703	-22.54354	2.316479	0.13674	0.461294	0.401966	0.228649	0.287094	0.242129	0.242129	0.2469367
182200	-298.974	-268.884	-30.08992	3.29243	0.141254	0.349574	0.509172	0.287787	0.318322	0.196946	0.196946	0.02700959
182400	-301.4244	-281.557	-19.86736	2.255383	0.132983	0.327744	0.539273	0.288637	0.318671	0.196346	0.196346	0.0401832
182600	-299.881	-276.0985	-23.78251	2.658341	0.138852	0.483405	0.377743	0.223142	0.28345	0.246704	0.246704	0.02976954
182800	-300.1878	-276.8678	-23.32003	2.617319	0.129656	0.382973	0.487372	0.252923	0.30162	0.222729	0.222729	0.02510901
183000	-298.9453	-274.0532	-24.89208	2.764946	0.151113	0.285991	0.562896	0.345713	0.336172	0.159057	0.159057	0.03350862
183200	-299.9023	-278.6519	-21.25038	2.370906	0.149989	0.310463	0.539549	0.325743	0.331338	0.17146	0.17146	0.06337815
183400	-300.7001	-279.6598	-21.04029	2.369727	0.133381	0.286024	0.580595	0.318023	0.329106	0.176435	0.176435	0.04372975
183600	-298.4478	-273.3841	-25.06368	2.796793	0.135642	0.345054	0.519304	0.282178	0.315952	0.200935	0.200935	0.01952136
183800	-300.3359	-272.7816	-27.55425	2.977955	0.16444	0.40819	0.42737	0.287166	0.318066	0.197384	0.197384	0.08740886
184000	-298.8111	-271.9268	-26.88435	2.896666	0.151064	0.361352	0.487585	0.294807	0.321123	0.192035	0.192035	0.1010541
184200	-300.7976	-279.7562	-21.04147	2.277232	0.138315	0.361629	0.500056	0.276661	0.313505	0.204917	0.204917	0.1349987
184400	-301.7133	-275.8584	-25.85488	2.66787	0.171984	0.390718	0.437298	0.30564	0.325088	0.184636	0.184636	0.228709
184600	-299.6372	-270.7666	-28.87058	3.147779	0.149041	0.289779	0.56118	0.33964	0.334843	0.162758	0.162758	0.04995387
184800	-305.1732	-265.3193	-39.85397	4.116851	0.126945	0.286684	0.586371	0.306905	0.325524	0.183786	0.183786	0.1744958
185000	-298.4817	-271.3408	-27.14091	2.985542	0.123211	0.343985	0.532803	0.263725	0.307304	0.214485	0.214485	0.03938935
185200	-303.6654	-271.9279	-31.73749	3.356707	0.130278	0.259211	0.610511	0.334484	0.333619	0.165949	0.165949	0.1226308
185400	-304.1744	-280.4893	-23.68508	2.570927	0.131281	0.491166	0.377552	0.210911	0.27488	0.257104	0.257104	0.1034547
185600	-303.3386	-266.5926	-36.74599	3.49885	0.122829	0.290678	0.586493	0.297043	0.321976	0.190491	0.190491	0.4811567
185800	-303.0994	-266.9358	-36.1636	3.743	0.156627	0.341601	0.501771	0.314368	0.327976	0.178828	0.178828	0.1815595
186000	-300.5943	-273.3323	-27.26202	2.884818	0.111485	0.352071	0.536443	0.2405	0.294494	0.232503	0.232503	0.1527617
186200	-301.3685	-272.035	-29.33352	3.169563	0.157874	0.386554	0.455572	0.289982	0.319218	0.1954	0.1954	0.07199281
186400	-305.6773	-281.9039	-23.77342	2.44085	0.153696	0.432819	0.413485	0.26205	0.306453	0.215748	0.215748	0.2333655
186600	-304.299	-273.7426	-30.55635	3.16336	0.145138	0.520266	0.334596	0.21812	0.280011	0.250934	0.250934	0.2047822
186800	-304.0241	-279.1484	-24.87568	2.713464	0.185088	0.594534	0.220378	0.237407	0.29262	0.234987	0.234987	0.08360653
187000	-298.5659	-275.0719	-23.49401	2.617372	0.160655	0.365261	0.474085	0.305476	0.325031	0.184746	0.184746	0.04188835
187200	-298.0775	-269.9763	-28.10129	3.119995	0.121651	0.258614	0.619734	0.319912	0.329671	0.175209	0.175209	0.0002400452
187400	-301.033	-276.2828	-24.75021	2.643329	0.156011	0.334794	0.509195	0.317867	0.329058	0.176537	0.176537	0.1380694
187600	-299.3297	-272.6426	-26.68701	2.917498	0.127426	0.43337	0.439204	0.227223	0.286163	0.243307	0.243307	0.06176948
187800	-301.7558	-272.5854	-29.17041	3.010798	0.13336	0.244499	0.622141	0.352936	0.337595	0.154734	0.154734	0.2122963
188000	-299.8471	-275.3554	-24.49176	2.682016	0.112076	0.359857	0.528067	0.237483	0.292666	0.234925	0.234925	0.07709791
188200	-300.7405	-270.5987	-30.14181	3.115913	0.155945	0.302259	0.541796	0.340339	0.335002	0.162329	0.162329	0.2044091
188400	-298.7203	-271.3631	-27.35723	3.00955	0.110542	0.330173	0.559286	0.250824	0.30046	0.224358	0.224358	0.03599624
188600	-300.812	-267.4771	-33.33491	3.52018	0.142893	0.348256	0.508851	0.290936	0.319601	0.194731	0.194731	0.1213912
188800	-302.0404	-270.9427	-31.09767	3.229627	0.161396	0.379206	0.459397	0.298549	0.322541	0.189455	0.189455	0.1848017
189000	-302.9324	-282.5672	-20.36522	2.343877	0.125944	0.479011	0.395045	0.208188	0.272881	0.259466	0.259466	0.002773118
189200	-300.9916	-282.8087	-18.18293	2.103571	0.173581	0.441638	0.384781	0.282145	0.315938	0.200958	0.200958	0.0243676
189400	-299.6935	-273.2285	-26.46502	2.837085	0.139002	0.263002	0.597996	0.345772	0.336184	0.159022	0.159022	0.116656
189600	-301.0751	-269.4815	-31.59353	3.365051	0.103871	0.315134	0.580996	0.247899	0.298815	0.226643	0.226643	0.1035174
189800	-299.8679	-278.2846	-21.58323	2.457979	0.164829	0.354561	0.480611	0.317351	0.328901	0.176874	0.176874	0.0102389
190000	-299.852	-277.0329	-22.81918	2.536295	0.155402	0.477503	0.367095	0.245537	0.29746	0.228502	0.228502	0.05543599
190200	-300.4311	-268.988	-31.44306	3.318891	0.128935	0.358354	0.512711	0.264596	0.307743	0.213831	0.213831	0.1324501
190400	-299.629	-278.4012	-21.22773	2.410252	0.136697	0.288605	0.574698	0.321412	0.330111	0.174239	0.174239	0.02221991
190600	-298.4613	-271.1614	-27.2999	2.986341	0.13663	0.374384	0.488986	0.26737	0.309118	0.211756	0.211756	0.05353414
190800	-298.8012	-273.1018	-25.6994	2.872365	0.163805	0.318924	0.517271	0.339331	0.334772	0.162949	0.162949	0.007573865
191000	-300.8866	-277.3717	-23.51497	2.603075	0.174659	0.389037	0.436305	0.309846	0.326514	0.18182	0.18182	0.05806191
191200	-306.6048	-275.7798	-30.82494	3.182512	0.186593	0.537747	0.27566	0.257604	0.304141	0.219128	0.219128	0.20846
191400	-299.5175	-275.017	-24.50043	2.67111	0.126175	0.363071	0.510754	0.257897	0.304295	0.218904	0.218904	0.0869624
191600	-299.9046	-278.5329	-21.3717	2.378099	0.170125	0.42873	0.401145	0.284084	0.316771	0.199573	0.199573	0.06843939
191800	-302.5598	-274.8429	-27.71684	2.963581	0.146186	0.42131	0.432504	0.257598	0.304137	0.219133	0.219133	0.1214223
192000	-299.3048	-270.916	-28.38877	3.075788	0.130393	0.309047	0.56056	0.296726	0.321856	0.190709	0.190709	0.07226795
192200	-299.147	-270.7188	-28.4282	3.134415	0.117089	0.290172	0.592739	0.287504	0.318206	0.197145	0.197145	0.01892507
192400	-299.1225	-266.7282	-32.39427	3.432835	0.127969	0.313872	0.558159	0.289627	0.319074	0.195649	0.195649	0.1160729
192600	-299.7406	-273.6665	-26.07405	2.912724	0.162251	0.297203	0.540546	0.35314	0.337633	0.154614	0.154614	0.004745119
192800	-300.31	-267.0072	-33.30285	3.60824	0.139783	0.385	0.475217	0.266364	0.308622	0.212507	0.212507	0.03281293
193000	-299.9239	-268.4735	-31.45044	3.447713	0.104448	0.263375	0.632177	0.283963	0.316719	0.199659	0.199659	0.007324072
193200	-301.3421	-281.7772	-19.56491	2.249776	0.15433	0.398585	0.447085	0.27912	0.31461	0.203135	0.203135	0.01651622
193400	-303.418	-283.2081	-20.20998	2.197101	0.148885	0.53635	0.314765	0.217275	0.279422	0.251651	0.251651	0.1282216
193600	-299.0996	-273.831	-25.26864	2.79826	0.133175	0.396003	0.470822	0.251664	0.300926	0.223705	0.223705	0.03838312
193800	-298.9947	-270.6479	-28.34676	3.084925	0.135694	0.397748	0.466559	0.254374	0.30241	0.221608	0.221608	0.05955109
194000	-301.6221	-273.625	-27.9971	2.830044	0.145486	0.330553	0.523961	0.305617	0.32508	0.184651	0.184651	0.2714918
194200	-302.4515	-269.1494	-33.30215	3.485434	0.129237	0.30871	0.562054	0.295097	0.321234	0.191834	0.191834	0.1502186
194400	-297.8813	-268.9379	-28.94338	3.163898	0.134243	0.321654	0.544102	0.29446	0.320988	0.192276	0.192276	0.04080559
194600	-298.4528	-274.4917	-23.96112	2.68059	0.125274	0.327004	0.547722	0.276984	0.313651	0.204682	0.204682	0.02582206
194800	-300.8591	-272.1341	-28.72497	3.107175	0.1374	0.427906	0.434694	0.243055	0.296011	0.230467	0.230467	0.07750874
195000	-300.8822	-270.8494	-30.03283	3.287744	0.155117	0.449213	0.39567	0.256676	0.303648	0.219838	0.219838	0.02597214
195200	-300.1248	-274.1503	-25.97445	2.788276	0.122088	0.309395	0.568517	0.282949	0.316285	0.200383	0.200383	0.1159873
195400	-299.6703	-273.5947	-26.07556	2.874738	0.145299	0.275949	0.578752	0.344925	0.336007	0.159534	0.159534	0.04209572
195600	-298.8764	-267.352	-31.52445	3.443223	0.106248	0.267018	0.626734	0.284644	0.317009	0.199173	0.199173	0.0195069
195800	-299.0741	-269.6695	-29.40465	3.201746	0.11143	0.286776	0.601794	0.27983	0.314925	0.202622	0.202622	0.04840093
196000	-299.7599	-280.0191	-19.74074	2.275964	0.143238	0.340156	0.516606	0.296318	0.321701	0.19099	0.19099	0.00820322
196200	-299.4914	-269.4502	-30.04117	3.227323	0.124823	0.299509	0.575668	0.294163	0.320873	0.192482	0.192482	0.08867149
196400	-303.1325	-273.5891	-29.54336	3.05285	0.112297	0.288908	0.598795	0.2799	0.314956	0.202572	0.202572	0.2147848
196600	-301.6559	-274.7402	-26.91569	2.853265	0.116115	0.418877	0.465008	0.217041	0.279258	0.251851	0.251851	0.1460227
196800	-300.7136	-262.6419	-38.07173	4.067871	0.107594	0.242625	0.649781	0.307219	0.325631	0.183575	0.183575	0.04999472
197000	-301.1691	-268.7404	-32.42871	3.348494	0.125684	0.369087	0.505229	0.254024	0.30222	0.221878	0.221878	0.2036408
197200	-300.843	-276.5948	-24.24823	2.578344	0.167502	0.458225	0.374273	0.267692	0.309276	0.211516	0.211516	0.1559917
197400	-303.9016	-281.9152	-21.98639	2.384779	0.173561	0.410272	0.416167	0.297279	0.322065	0.190328	0.190328	0.1256293
197600	-299.6902	-270.9921	-28.69808	2.968727	0.121437	0.313255	0.565308	0.279363	0.314718	0.202959	0.202959	0.2087626
197800	-299.8644	-272.2383	-27.62608	2.954299	0.118055	0.24941	0.632535	0.321269	0.33007	0.174331	0.174331	0.1158519
198000	-300.0762	-271.2	-28.87614	3.036189	0.155727	0.322822	0.521451	0.325414	0.331247	0.171669	0.171669	0.1589966
198200	-301.408	-270.7571	-30.6509	3.295236	0.145427	0.316058	0.538515	0.315128	0.328215	0.178328	0.178328	0.08078381
198400	-300.7506	-267.9151	-32.83547	3.564248	0.11991	0.217571	0.662518	0.35531	0.338026	0.153332	0.153332	0.02874827
198600	-301.3531	-279.539	-21.81411	2.340177	0.160381	0.494305	0.345314	0.244974	0.297134	0.228946	0.228946	0.1489664
198800	-298.8289	-274.8188	-24.01005	2.625537	0.144626	0.404125	0.451249	0.263556	0.307219	0.214613	0.214613	0.08586685
199000	-305.2696	-275.7746	-29.49503	3.115539	0.0947107	0.338273	0.567016	0.21874	0.280442	0.250409	0.250409	0.1407643
199200	-300.3279	-275.3481	-24.9798	2.786993	0.133067	0.343431	0.523502	0.279261	0.314673	0.203033	0.203033	0.02067502
199400	-300.2489	-280.2848	-19.96415	2.295911	0.150209	0.364162	0.485629	0.292025	0.320035	0.19397	0.19397	0.010705
199600	-305.1725	-276.0863	-29.08618	2.970899	0.152604	0.476077	0.371319	0.242737	0.295824	0.23072	0.23072	0.2387105
199800	-300.6022	-275.1441	-25.45812	2.637564	0.122925	0.394409	0.482666	0.237612	0.292745	0.234821	0.234821	0.2184363
200000	-301.3417	-279.4672	-21.87448	2.315688	0.153552	0.38998	0.456467	0.282508	0.316095	0.200698	0.200698	0.1825595
