Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
124600	-301.4484	-270.1857	-31.26273	3.429532	0.17118	0.387345	0.441475	0.306485	0.32538	0.184068	0.184068	0.006770288
124800	-298.2017	-271.5178	-26.68391	2.971219	0.147298	0.315647	0.537056	0.318176	0.329152	0.176336	0.176336	0.007228462
125000	-302.0309	-275.6594	-26.3715	2.619203	0.158237	0.427889	0.413873	0.269971	0.31038	0.209825	0.209825	0.3291954
125200	-298.8506	-270.2151	-28.63554	3.10362	0.142239	0.35816	0.499601	0.284251	0.316842	0.199454	0.199454	0.06892961
125400	-300.4613	-275.7536	-24.70778	2.775958	0.10461	0.384476	0.510914	0.213888	0.277027	0.254543	0.254543	0.004992284
125600	-302.0846	-278.4011	-23.68351	2.654607	0.172159	0.679037	0.148804	0.202256	0.268409	0.264668	0.264668	0.02313779
125800	-301.7563	-272.8711	-28.88519	3.19837	0.152826	0.310995	0.536178	0.329494	0.332349	0.169079	0.169079	0.0002566981
126000	-307.7979	-288.9344	-18.86347	1.85235	0.156027	0.638209	0.205764	0.196449	0.263876	0.269838	0.269838	0.3262809
126200	-299.702	-270.9574	-28.74462	3.047796	0.137933	0.264077	0.59799	0.343109	0.335617	0.160637	0.160637	0.1355957
126400	-298.5936	-271.9879	-26.60572	2.934164	0.138857	0.347965	0.513178	0.285231	0.317257	0.198756	0.198756	0.0355997
126600	-300.1489	-269.4987	-30.65023	3.225609	0.124524	0.355066	0.52041	0.259647	0.305213	0.21757	0.21757	0.1485067
126800	-298.708	-276.0343	-22.67365	2.576616	0.144654	0.36457	0.490776	0.284068	0.316764	0.199584	0.199584	0.0008290466
127000	-300.3644	-276.1933	-24.1711	2.711022	0.184805	0.357194	0.458001	0.340969	0.335144	0.161943	0.161943	0.01574792
127200	-301.522	-263.3401	-38.18191	3.970726	0.119033	0.301397	0.579571	0.283122	0.31636	0.200259	0.200259	0.1572033
127400	-302.9363	-274.5465	-28.38981	2.950646	0.148553	0.43226	0.419188	0.255767	0.303162	0.220535	0.220535	0.1899967
127600	-300.0108	-273.6082	-26.40257	2.887805	0.131206	0.407785	0.461009	0.243428	0.296231	0.23017	0.23017	0.06101296
127800	-299.05	-275.0712	-23.97879	2.658093	0.146652	0.427035	0.426313	0.25563	0.303088	0.220641	0.220641	0.05041153
128000	-302.374	-280.9771	-21.39698	2.391573	0.133738	0.563875	0.302387	0.191707	0.260057	0.274118	0.274118	0.05793517
128200	-304.6229	-287.4506	-17.17222	1.885121	0.189027	0.4192	0.391773	0.310783	0.326823	0.181197	0.181197	0.1372
128400	-298.8557	-269.8651	-28.99062	3.179674	0.132891	0.33821	0.528899	0.282086	0.315913	0.201001	0.201001	0.029487
128600	-299.2631	-272.0816	-27.18149	2.843364	0.13454	0.352768	0.512692	0.276088	0.313244	0.205334	0.205334	0.1832973
128800	-299.6164	-275.0484	-24.568	2.587713	0.143084	0.369556	0.48736	0.279112	0.314606	0.203141	0.203141	0.178486
129000	-299.9432	-268.9684	-30.97477	3.253303	0.119572	0.331035	0.549393	0.265357	0.308123	0.21326	0.21326	0.1521455
129200	-300.4204	-273.5395	-26.88085	2.992878	0.131264	0.469365	0.399371	0.218544	0.280306	0.250575	0.250575	0.005323814
129400	-299.1538	-269.7057	-29.44804	3.135709	0.13262	0.377104	0.490276	0.26018	0.30549	0.217165	0.217165	0.1189791
129600	-299.4997	-274.2473	-25.2524	2.763002	0.137233	0.445026	0.417742	0.235691	0.291562	0.236373	0.236373	0.07204207
129800	-301.2495	-271.8405	-29.40897	3.177365	0.155999	0.40692	0.43708	0.277125	0.313715	0.20458	0.20458	0.07215451
130000	-301.3205	-271.4947	-29.82582	3.257468	0.0975004	0.324149	0.57835	0.231236	0.28876	0.240002	0.240002	0.03454265
130200	-301.7214	-279.9747	-21.74664	2.414255	0.136547	0.523156	0.340297	0.206982	0.271985	0.260516	0.260516	0.06896592
130400	-300.7384	-275.3026	-25.43573	2.824982	0.152666	0.467573	0.379761	0.246141	0.297808	0.228025	0.228025	0.0281217
130600	-303.0652	-278.0193	-25.0459	2.63886	0.105731	0.368832	0.525437	0.222797	0.283217	0.246993	0.246993	0.1796918
130800	-298.9298	-270.9445	-27.9853	3.044741	0.14736	0.338684	0.513956	0.303183	0.324226	0.186295	0.186295	0.06240977
131000	-300.6814	-272.4195	-28.26195	2.981928	0.11955	0.308831	0.571619	0.279075	0.31459	0.203168	0.203168	0.1514289
131200	-297.9835	-271.3018	-26.68169	2.947709	0.12927	0.318072	0.552658	0.288973	0.318808	0.196109	0.196109	0.02993233
131400	-298.5781	-272.5268	-26.05128	2.862634	0.147016	0.296436	0.556548	0.331526	0.332876	0.167799	0.167799	0.0516745
131600	-301.4173	-273.452	-27.96536	3.000868	0.109614	0.378275	0.512112	0.224669	0.284474	0.245428	0.245428	0.104787
131800	-299.1196	-269.5172	-29.60241	3.225573	0.12177	0.376249	0.501981	0.244509	0.296863	0.229314	0.229314	0.04522745
132000	-298.9977	-271.402	-27.59564	3.037411	0.12636	0.413411	0.460229	0.234099	0.290571	0.237665	0.237665	0.03250014
132200	-301.7099	-265.2646	-36.44527	3.66457	0.122372	0.259735	0.617893	0.320255	0.329772	0.174986	0.174986	0.2864026
132400	-300.9884	-266.3343	-34.65408	3.730923	0.102077	0.274634	0.623289	0.270968	0.310857	0.209087	0.209087	0.04366286
132600	-299.5034	-267.4938	-32.00958	3.418251	0.124945	0.315025	0.56003	0.283985	0.316729	0.199643	0.199643	0.0921977
132800	-302.3667	-279.3407	-23.02603	2.530283	0.101476	0.376374	0.52215	0.21236	0.27593	0.255855	0.255855	0.08210457
133000	-302.5539	-263.8369	-38.71697	4.100809	0.088566	0.218948	0.692486	0.288007	0.318413	0.19679	0.19679	0.08139986
133200	-299.6181	-276.0804	-23.53771	2.53912	0.156543	0.405251	0.438206	0.278649	0.3144	0.203476	0.203476	0.1226133
133400	-300.5718	-273.6133	-26.95854	2.97346	0.151803	0.261891	0.586306	0.366944	0.339877	0.14659	0.14659	0.03194213
133600	-300.1008	-269.9888	-30.11202	3.139942	0.114796	0.349437	0.535766	0.247281	0.298462	0.227128	0.227128	0.1828245
133800	-302.0841	-270.9705	-31.11358	3.08492	0.15043	0.374795	0.474776	0.28641	0.317752	0.197919	0.197919	0.3391344
134000	-299.6356	-277.9072	-21.72847	2.47027	0.147935	0.487174	0.364892	0.232928	0.289835	0.238619	0.238619	0.01259969
134200	-299.3214	-273.1183	-26.20316	2.834248	0.141001	0.285578	0.573422	0.330539	0.332621	0.16842	0.16842	0.09601623
134400	-303.6473	-281.3744	-22.27288	2.405601	0.153341	0.657667	0.188991	0.189075	0.257891	0.276517	0.276517	0.1248082
134600	-298.8122	-273.3778	-25.43444	2.805528	0.125326	0.348856	0.525818	0.264299	0.307593	0.214054	0.214054	0.0469454
134800	-302.0172	-277.3163	-24.70085	2.431357	0.151459	0.366884	0.481656	0.292199	0.320103	0.193849	0.193849	0.3419614
135000	-300.4108	-269.5488	-30.86206	3.218806	0.14201	0.372039	0.485951	0.276258	0.313321	0.20521	0.20521	0.1805463
135200	-301.6085	-275.4813	-26.12723	2.922819	0.139202	0.488848	0.37195	0.221641	0.282434	0.247963	0.247963	1.345942e-05
135400	-302.2625	-270.2071	-32.0554	3.229433	0.144909	0.431059	0.424032	0.251593	0.300887	0.22376	0.22376	0.2900788
135600	-297.7822	-272.3379	-25.44437	2.852329	0.131892	0.324285	0.543823	0.289125	0.31887	0.196003	0.196003	0.002203038
135800	-300.8789	-274.62	-26.25892	2.817422	0.115965	0.375773	0.508262	0.235826	0.291647	0.236264	0.236264	0.1166018
136000	-303.6999	-271.9712	-31.72868	3.410379	0.110005	0.317994	0.572001	0.257022	0.303832	0.219573	0.219573	0.07096089
136200	-298.4201	-274.8379	-23.58226	2.613642	0.146972	0.328105	0.524923	0.309365	0.326354	0.182141	0.182141	0.05399165
136400	-302.3909	-277.5098	-24.8811	2.709722	0.12212	0.352955	0.524925	0.257054	0.303849	0.219549	0.219549	0.08458561
136600	-301.0382	-268.5259	-32.51224	3.477712	0.101374	0.364313	0.534313	0.217687	0.27971	0.251302	0.251302	0.08521583
136800	-299.9111	-271.5652	-28.34589	3.138763	0.1641	0.314028	0.521872	0.343214	0.33564	0.160573	0.160573	0.005796461
137000	-303.0383	-270.1453	-32.89305	3.257328	0.0954151	0.319073	0.585512	0.2302	0.288096	0.240852	0.240852	0.3464597
137200	-302.6241	-277.9475	-24.67659	2.560246	0.152888	0.48102	0.366091	0.241183	0.294902	0.231957	0.231957	0.2102694
137400	-300.0006	-276.5798	-23.42077	2.605706	0.143294	0.423643	0.433063	0.252751	0.301525	0.222862	0.222862	0.0460955
137600	-300.7622	-274.5806	-26.18165	2.765512	0.125688	0.404534	0.469777	0.237048	0.2924	0.235276	0.235276	0.160639
137800	-302.6129	-268.0542	-34.55874	3.618143	0.118621	0.253776	0.627604	0.318533	0.32926	0.176104	0.176104	0.1494646
138000	-298.9633	-268.8318	-30.13147	3.263768	0.133616	0.320694	0.54569	0.294108	0.320852	0.19252	0.19252	0.05815897
138200	-302.3867	-280.1011	-22.2856	2.519624	0.177656	0.286993	0.535351	0.382345	0.341676	0.137989	0.137989	0.01879111
138400	-301.0304	-277.5021	-23.5283	2.557925	0.151233	0.359782	0.488985	0.295946	0.32156	0.191247	0.191247	0.1057202
138600	-300.6226	-271.2372	-29.38533	3.152446	0.0998057	0.327865	0.57233	0.233371	0.290114	0.238258	0.238258	0.09539212
138800	-300.1278	-266.1645	-33.96323	3.662578	0.121518	0.299622	0.57886	0.288546	0.318634	0.19641	0.19641	0.04346717
139000	-300.7234	-273.235	-27.48836	3.004099	0.154984	0.388649	0.456367	0.285089	0.317197	0.198857	0.198857	0.05492813
139200	-300.8682	-278.1727	-22.69543	2.489407	0.155695	0.395767	0.448538	0.282332	0.316019	0.200825	0.200825	0.08774372
139400	-297.7729	-273.7072	-24.06571	2.706908	0.149706	0.350765	0.499529	0.299131	0.322757	0.189056	0.189056	0.009705184
139600	-299.6092	-268.133	-31.47617	3.268168	0.130772	0.327994	0.541234	0.285052	0.317182	0.198883	0.198883	0.188566
139800	-302.9763	-284.9065	-18.06978	2.114441	0.20233	0.42425	0.37342	0.322912	0.330543	0.173272	0.173272	0.00256191
140000	-302.9497	-276.1981	-26.75167	2.665883	0.175551	0.391463	0.432986	0.309606	0.326434	0.18198	0.18198	0.3129685
140200	-300.0589	-265.1485	-34.91042	3.659526	0.127028	0.300034	0.572939	0.297446	0.322128	0.190213	0.190213	0.1421418
140400	-302.5008	-275.9383	-26.56255	2.766879	0.107019	0.432752	0.460229	0.198267	0.265312	0.268211	0.268211	0.2020222
140600	-303.8639	-278.6651	-25.19885	2.762025	0.151957	0.598866	0.249176	0.202388	0.268511	0.264551	0.264551	0.06597643
140800	-302.5805	-265.7086	-36.87182	3.790176	0.106415	0.342277	0.551308	0.237167	0.292473	0.23518	0.23518	0.2074725
141000	-302.441	-282.0504	-20.3906	2.323474	0.135195	0.605817	0.258988	0.182446	0.25229	0.282632	0.282632	0.02466965
141200	-300.231	-272.9792	-27.25183	3.023249	0.137225	0.284149	0.578626	0.325661	0.331315	0.171512	0.171512	0.0120337
141400	-301.4879	-278.5626	-22.92532	2.560206	0.170738	0.469151	0.360111	0.266825	0.30885	0.212162	0.212162	0.04091813
141600	-299.5066	-276.167	-23.33957	2.619637	0.157475	0.321426	0.521099	0.328826	0.332172	0.169501	0.169501	0.02461547
141800	-299.853	-277.7175	-22.13553	2.491146	0.155231	0.477592	0.367177	0.2453	0.297322	0.228689	0.228689	0.03241161
142000	-297.5829	-271.8439	-25.73901	2.878715	0.139303	0.32242	0.538278	0.301702	0.323696	0.187301	0.187301	0.005263985
142200	-300.2658	-273.0347	-27.23107	2.913934	0.163907	0.321999	0.514094	0.337322	0.334304	0.164187	0.164187	0.1168677
142400	-300.4472	-271.7736	-28.67365	3.17088	0.127909	0.282467	0.589624	0.311687	0.327118	0.180598	0.180598	0.006592765
142600	-299.0811	-273.0702	-26.01084	2.8383	0.148704	0.333817	0.517478	0.308181	0.325957	0.182931	0.182931	0.07107804
142800	-303.5734	-274.053	-29.52043	3.23734	0.152066	0.521426	0.326507	0.225788	0.285217	0.244498	0.244498	0.02550381
143000	-300.7442	-269.2528	-31.49144	3.404834	0.107168	0.322653	0.570179	0.249331	0.299625	0.225522	0.225522	0.05307501
143200	-301.5885	-275.1438	-26.4447	2.741935	0.119051	0.315017	0.565933	0.274268	0.312407	0.206662	0.206662	0.2100928
143400	-302.0319	-277.3864	-24.64544	2.623927	0.159107	0.545677	0.295215	0.225753	0.285194	0.244526	0.244526	0.148994
143600	-305.3624	-282.45	-22.91238	2.485912	0.181075	0.720429	0.0984961	0.200859	0.267333	0.265904	0.265904	0.1082179
143800	-301.2798	-277.0595	-24.22024	2.54398	0.13462	0.310799	0.554581	0.302232	0.323887	0.186941	0.186941	0.1854963
144000	-299.5373	-274.1963	-25.34102	2.824407	0.143429	0.385173	0.471398	0.271336	0.311032	0.208816	0.208816	0.01909838
144200	-299.6979	-272.8616	-26.8363	2.833816	0.138538	0.294137	0.567324	0.32019	0.329753	0.175028	0.175028	0.1555026
144400	-301.0194	-273.3679	-27.65146	2.793254	0.146653	0.390902	0.462445	0.272814	0.311729	0.207728	0.207728	0.2805002
144600	-299.7101	-271.8422	-27.86789	3.004683	0.126026	0.392556	0.481418	0.24302	0.295991	0.230494	0.230494	0.09438109
144800	-301.6518	-274.5357	-27.11617	2.988578	0.166671	0.452335	0.380994	0.269255	0.310035	0.210355	0.210355	0.03312923
145000	-298.4285	-272.8667	-25.56183	2.811704	0.137362	0.346538	0.5161	0.283864	0.316677	0.199729	0.199729	0.05349928
145200	-300.4295	-275.905	-24.52445	2.630833	0.14094	0.374997	0.484063	0.273174	0.311897	0.207464	0.207464	0.1280617
145400	-301.4152	-276.3324	-25.08285	2.754223	0.185409	0.404733	0.409858	0.314177	0.327916	0.178954	0.178954	0.06246694
145600	-300.669	-278.8382	-21.83082	2.486551	0.147687	0.432444	0.419869	0.254575	0.302519	0.221453	0.221453	0.006365239
145800	-300.3736	-270.6722	-29.70136	3.16734	0.112174	0.388242	0.499584	0.224161	0.284134	0.245852	0.245852	0.1140765
146000	-299.9397	-271.6361	-28.30361	3.111092	0.144709	0.259882	0.595409	0.357668	0.338436	0.151948	0.151948	0.02937196
146200	-302.5637	-280.3959	-22.16777	2.300102	0.161777	0.435239	0.402984	0.270976	0.31086	0.209082	0.209082	0.2268675
146400	-300.8508	-262.8254	-38.02544	4.073493	0.110332	0.31327	0.576398	0.260462	0.305636	0.216951	0.216951	0.03975103
146600	-303.0716	-269.9965	-33.07509	3.213184	0.136395	0.309196	0.554409	0.306099	0.325247	0.184327	0.184327	0.3957637
146800	-300.2203	-275.8259	-24.39449	2.674265	0.170973	0.391299	0.437729	0.304075	0.324542	0.185692	0.185692	0.07406438
147000	-300.6472	-276.1729	-24.47428	2.62353	0.117397	0.373705	0.508898	0.239049	0.29362	0.233666	0.233666	0.1321246
147200	-299.6983	-274.1029	-25.59532	2.849966	0.139633	0.414998	0.445368	0.251759	0.300979	0.223631	0.223631	0.02005703
147400	-299.6658	-276.3522	-23.31356	2.558052	0.119072	0.338693	0.542235	0.260115	0.305457	0.217214	0.217214	0.08326572
147600	-302.4992	-279.835	-22.66423	2.472951	0.151515	0.399488	0.448997	0.27498	0.312736	0.206142	0.206142	0.09903641
147800	-301.3703	-268.4728	-32.89748	3.569254	0.154996	0.408403	0.436601	0.275109	0.312795	0.206048	0.206048	0.03074184
148000	-302.6579	-269.1104	-33.54747	3.605749	0.141652	0.317642	0.540706	0.308413	0.326035	0.182776	0.182776	0.060996
148200	-300.375	-273.1861	-27.18893	3.021953	0.164499	0.301297	0.534205	0.353156	0.337636	0.154604	0.154604	0.00690872
148400	-301.987	-280.6004	-21.3866	2.356358	0.171102	0.433095	0.395804	0.283189	0.316388	0.200212	0.200212	0.08875821
148600	-299.4411	-269.1372	-30.30389	3.309216	0.134385	0.398495	0.46712	0.252186	0.301214	0.2233	0.2233	0.03186837
148800	-299.3158	-278.2091	-21.10677	2.399718	0.159456	0.436794	0.403751	0.267431	0.309148	0.211711	0.211711	0.02082014
149000	-301.6053	-267.2878	-34.31754	3.452785	0.126237	0.336864	0.5369	0.27259	0.311624	0.207893	0.207893	0.288658
149200	-303.1195	-275.4946	-27.62484	2.999278	0.139353	0.500617	0.360029	0.21775	0.279753	0.251248	0.251248	0.07267115
149400	-299.0208	-271.7139	-27.30696	3.004697	0.118491	0.315438	0.566071	0.273066	0.311847	0.207544	0.207544	0.03674382
149600	-299.4954	-270.1583	-29.33711	3.0456	0.134575	0.319701	0.545724	0.296241	0.321672	0.191043	0.191043	0.1958583
149800	-300.6556	-272.6825	-27.9731	2.931803	0.130613	0.406293	0.463093	0.24327	0.296138	0.230296	0.230296	0.1730826
150000	-301.9534	-274.3902	-27.56323	2.86684	0.122051	0.383865	0.494085	0.241247	0.29494	0.231906	0.231906	0.2034808
150200	-301.6123	-272.0811	-29.53122	3.203665	0.109604	0.233406	0.656989	0.319536	0.32956	0.175452	0.175452	0.05794057
150400	-301.9246	-270.0343	-31.89029	3.454543	0.144825	0.266842	0.588333	0.351801	0.337383	0.155408	0.155408	0.0441709
150600	-303.2849	-284.4542	-18.83069	2.182494	0.208618	0.360562	0.43082	0.366523	0.339817	0.14683	0.14683	0.01036973
150800	-300.754	-269.7277	-31.02637	3.339884	0.142689	0.327629	0.529682	0.303388	0.324299	0.186157	0.186157	0.07213128
151000	-303.5228	-276.1433	-27.37947	2.789846	0.163342	0.493389	0.343269	0.24872	0.29928	0.226	0.226	0.2618389
151200	-298.5118	-268.7476	-29.76415	3.192226	0.133544	0.315441	0.551015	0.297435	0.322124	0.190221	0.190221	0.09332875
151400	-299.8822	-270.5638	-29.31839	3.176205	0.117936	0.347237	0.534828	0.253531	0.301952	0.222258	0.222258	0.06756358
151600	-299.8693	-274.464	-25.40528	2.697846	0.157549	0.411454	0.430996	0.276886	0.313607	0.204753	0.204753	0.153594
151800	-299.9155	-270.6756	-29.23986	3.176594	0.1036	0.297884	0.598516	0.258042	0.304372	0.218793	0.218793	0.05634137
152000	-300.1934	-273.538	-26.65539	2.959398	0.112412	0.376866	0.510721	0.229751	0.287807	0.241221	0.241221	0.01596895
152200	-299.0185	-271.6289	-27.3896	2.939267	0.140143	0.354808	0.505049	0.283146	0.31637	0.200242	0.200242	0.1113675
152400	-299.2369	-275.9298	-23.30703	2.624565	0.150281	0.397688	0.452031	0.274251	0.312399	0.206675	0.206675	0.01585912
152600	-298.1651	-273.3217	-24.84343	2.782585	0.120341	0.350225	0.529434	0.255737	0.303145	0.220559	0.220559	0.01188031
152800	-305.7024	-274.5426	-31.15979	2.998884	0.106828	0.432974	0.460197	0.197902	0.265025	0.268536	0.268536	0.4246699
153000	-302.2059	-262.0382	-40.16767	4.293531	0.109852	0.320735	0.569413	0.255122	0.302815	0.221032	0.221032	0.0340703
153200	-298.402	-274.2057	-24.19632	2.709391	0.138177	0.423453	0.438369	0.246029	0.297744	0.228114	0.228114	0.02050763
153400	-304.3578	-282.9146	-21.44319	2.453758	0.12216	0.516647	0.361194	0.191231	0.259667	0.274551	0.274551	0.0006501232
153600	-301.639	-277.461	-24.17795	2.612062	0.174645	0.34339	0.481964	0.33713	0.334258	0.164306	0.164306	0.114222
153800	-301.4852	-269.617	-31.86817	3.234656	0.108907	0.275202	0.615891	0.283531	0.316535	0.199967	0.199967	0.2663479
154000	-299.9971	-273.3762	-26.62095	2.959741	0.146388	0.453151	0.400461	0.244168	0.296664	0.229584	0.229584	0.0122692
154200	-299.4882	-273.5775	-25.91071	2.758455	0.121012	0.348565	0.530423	0.257704	0.304194	0.219051	0.219051	0.1410639
154400	-304.271	-281.0306	-23.24038	2.423757	0.159398	0.712052	0.128551	0.182911	0.252689	0.2822	0.2822	0.20227
154600	-301.0441	-277.3466	-23.69748	2.647641	0.12152	0.403903	0.474576	0.231281	0.288789	0.239965	0.239965	0.03303323
154800	-298.5899	-268.9891	-29.60087	3.260232	0.133526	0.271064	0.59541	0.330028	0.332488	0.168742	0.168742	0.009790466
155000	-300.6646	-266.1928	-34.47179	3.589525	0.135551	0.301053	0.563396	0.310467	0.326719	0.181407	0.181407	0.1643114
155200	-299.9419	-271.0918	-28.85012	3.059036	0.140422	0.307046	0.552532	0.313815	0.327801	0.179192	0.179192	0.1348101
155400	-302.1538	-274.1112	-28.04264	3.006482	0.179587	0.376775	0.443639	0.322788	0.330508	0.173352	0.173352	0.1061389
155600	-302.2693	-267.2662	-35.00311	3.76428	0.134375	0.315808	0.549816	0.29849	0.322519	0.189496	0.189496	0.04544348
155800	-301.9499	-268.6024	-33.34755	3.474089	0.100078	0.33449	0.565432	0.230294	0.288157	0.240775	0.240775	0.1755894
156000	-301.4977	-274.9839	-26.5138	2.921566	0.164555	0.383104	0.452341	0.300469	0.323249	0.188141	0.188141	0.04110214
156200	-299.4477	-273.1326	-26.31509	2.930921	0.147169	0.2638	0.589031	0.358101	0.338509	0.151695	0.151695	0.0104881
156400	-300.3988	-275.1812	-25.21759	2.822961	0.126034	0.387141	0.486825	0.245596	0.297494	0.228455	0.228455	0.008918156
156600	-298.5461	-271.1772	-27.36891	3.025504	0.144851	0.376251	0.478898	0.277971	0.314097	0.203966	0.203966	0.021258
156800	-302.5057	-278.2616	-24.24404	2.650741	0.1329	0.4624	0.4047	0.223248	0.283521	0.246615	0.246615	0.08056086
157000	-299.1683	-269.6764	-29.49189	3.25893	0.0974945	0.265626	0.63688	0.268491	0.309665	0.210922	0.210922	0.0003695014
157200	-301.559	-281.7931	-19.76596	2.199595	0.134067	0.474274	0.391659	0.220381	0.281573	0.249023	0.249023	0.08632523
157400	-301.2458	-274.0243	-27.22152	2.896622	0.125667	0.338547	0.535786	0.270709	0.310733	0.209279	0.209279	0.1342827
157600	-299.4038	-276.8362	-22.56757	2.527054	0.143633	0.434011	0.422357	0.248653	0.299242	0.226053	0.226053	0.03976462
157800	-299.5082	-268.2078	-31.30042	3.378966	0.117018	0.250108	0.632874	0.31874	0.329322	0.175969	0.175969	0.06146805
158000	-299.3426	-277.3428	-21.99988	2.433063	0.156328	0.414991	0.428681	0.273627	0.312109	0.207132	0.207132	0.07596283
158200	-303.0976	-280.6778	-22.41978	2.50329	0.105052	0.280028	0.61492	0.272806	0.311725	0.207735	0.207735	0.04945995
158400	-299.1559	-270.6996	-28.45628	3.021642	0.127511	0.383809	0.488681	0.249376	0.29965	0.225487	0.225487	0.1346476
158600	-301.6251	-275.7093	-25.91584	2.628837	0.163647	0.436262	0.400091	0.272787	0.311716	0.207749	0.207749	0.2738912
158800	-299.9886	-277.9765	-22.01209	2.408062	0.136112	0.433348	0.43054	0.239019	0.293601	0.23369	0.23369	0.1027763
159000	-302.2322	-276.5744	-25.65786	2.832261	0.139004	0.380729	0.480267	0.267452	0.309158	0.211695	0.211695	0.04525124
159200	-303.0218	-279.8012	-23.22056	2.489233	0.198189	0.4597	0.342111	0.30125	0.323533	0.187609	0.187609	0.1393734
159400	-306.7433	-283.0904	-23.65284	2.339016	0.186201	0.64204	0.171759	0.224815	0.284571	0.245307	0.245307	0.3213809
159600	-302.4762	-273.2912	-29.18498	3.212632	0.186107	0.323052	0.490841	0.365519	0.339673	0.147404	0.147404	0.01611135
159800	-302.5183	-282.4124	-20.10589	2.313588	0.192192	0.337949	0.46986	0.36253	0.339225	0.149123	0.149123	0.007015923
160000	-303.0745	-281.6878	-21.38667	2.367767	0.134728	0.497705	0.367567	0.213032	0.276413	0.255278	0.255278	0.07867955
160200	-300.3001	-265.9029	-34.39722	3.739263	0.0935814	0.268469	0.63795	0.258476	0.3046	0.218462	0.218462	0.0105239
160400	-301.5603	-277.6328	-23.92747	2.611656	0.150521	0.324071	0.525408	0.317158	0.328843	0.177	0.177	0.08953072
160600	-305.3732	-283.8254	-21.54774	2.243691	0.136066	0.547873	0.316062	0.198944	0.265843	0.267606	0.267606	0.2158299
160800	-301.3478	-269.17	-32.17776	3.412379	0.109379	0.382659	0.507962	0.222298	0.282879	0.247411	0.247411	0.1164794
161000	-302.4672	-279.0173	-23.44992	2.650457	0.18267	0.656021	0.161308	0.217804	0.279791	0.251202	0.251202	0.004404656
161200	-299.0318	-276.1368	-22.89503	2.580192	0.144439	0.357829	0.497732	0.287573	0.318234	0.197097	0.197097	0.01970089
161400	-300.1033	-278.7538	-21.34945	2.349592	0.154853	0.423016	0.422131	0.267973	0.309413	0.211307	0.211307	0.09322303
161600	-301.304	-271.0825	-30.22157	3.313104	0.14662	0.459983	0.393397	0.241707	0.295214	0.23154	0.23154	0.01919243
161800	-300.1251	-272.5597	-27.56539	2.9908	0.117677	0.280714	0.601609	0.29538	0.321343	0.191638	0.191638	0.07497341
162000	-302.4809	-268.487	-33.99384	3.679478	0.132066	0.440805	0.427129	0.230533	0.28831	0.240578	0.240578	0.03102241
162200	-304.8718	-280.7889	-24.08293	2.596051	0.21725	0.389649	0.393101	0.357967	0.338486	0.151773	0.151773	0.1189998
162400	-303.7119	-265.8121	-37.89979	4.007991	0.110831	0.401023	0.488145	0.216529	0.278899	0.252286	0.252286	0.09448348
162600	-301.4879	-281.1801	-20.30777	2.320481	0.179077	0.450862	0.370061	0.284276	0.316853	0.199435	0.199435	0.02014699
162800	-299.5323	-271.9483	-27.58397	2.902869	0.118339	0.330817	0.550845	0.263469	0.307175	0.214678	0.214678	0.1638255
163000	-302.8468	-278.9234	-23.92344	2.632035	0.146538	0.673569	0.179892	0.178682	0.249015	0.286152	0.286152	0.06818705
163200	-299.671	-274.2168	-25.45422	2.772665	0.125189	0.416645	0.458166	0.231047	0.288639	0.240157	0.240157	0.08338905
163400	-299.6259	-274.0627	-25.56324	2.728801	0.119966	0.309423	0.570611	0.279387	0.314729	0.202942	0.202942	0.1354068
163600	-300.6061	-274.3068	-26.29932	2.935338	0.151332	0.432241	0.416426	0.25932	0.305043	0.217819	0.217819	0.004552231
163800	-303.8399	-279.4183	-24.4216	2.737752	0.16751	0.437744	0.394745	0.27676	0.31355	0.204845	0.204845	0.01458356
164000	-304.7496	-270.6723	-34.07726	3.652574	0.112857	0.348813	0.53833	0.244454	0.296831	0.229357	0.229357	0.0670875
164200	-303.1774	-278.5443	-24.63312	2.644345	0.184923	0.315283	0.499793	0.369694	0.340252	0.145027	0.145027	0.1287471
164400	-298.1902	-273.3241	-24.86608	2.772262	0.151098	0.359358	0.489545	0.296006	0.321583	0.191206	0.191206	0.02433741
164600	-297.7862	-270.7498	-27.03635	2.993565	0.13932	0.310981	0.549699	0.309393	0.326364	0.182122	0.182122	0.0198336
164800	-310.3681	-282.1046	-28.26348	2.945757	0.105823	0.597392	0.296784	0.150485	0.222235	0.31364	0.31364	0.1869762
165000	-301.3017	-274.2208	-27.08087	2.801861	0.170033	0.36377	0.466196	0.318532	0.329259	0.176105	0.176105	0.2112681
165200	-299.939	-274.6707	-25.26835	2.780376	0.168118	0.422801	0.40908	0.284503	0.316949	0.199274	0.199274	0.05530742
165400	-300.1638	-275.1865	-24.97731	2.776709	0.140462	0.290541	0.568996	0.325896	0.33138	0.171362	0.171362	0.03157822
165600	-304.409	-275.4397	-28.96927	2.981144	0.159491	0.378947	0.461562	0.29621	0.32166	0.191065	0.191065	0.2214575
165800	-299.6506	-272.3701	-27.28042	3.014516	0.152393	0.305087	0.542521	0.333114	0.333278	0.166804	0.166804	0.0239877
166000	-301.5446	-277.8618	-23.68281	2.486443	0.161277	0.395493	0.44323	0.289666	0.31909	0.195622	0.195622	0.1925585
