Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
50000	-731.7454	-714.7291	-17.01629	0.274552	0.01159737
50200	-734.2418	-717.4918	-16.75001	0.2534029	0.00675721
50400	-738.3104	-720.455	-17.85534	0.2974702	0.07090586
50600	-735.2699	-718.3117	-16.95818	0.2688298	0.01155593
50800	-744.5996	-727.257	-17.34263	0.289075	0.02810696
51000	-733.0867	-716.1029	-16.9838	0.2410054	0.0384422
51200	-732.8904	-714.8665	-18.02389	0.329054	0.05342496
51400	-738.3572	-718.8505	-19.50663	0.3096198	0.2065778
51600	-734.0747	-716.4918	-17.58283	0.286289	0.05233356
51800	-742.2752	-721.842	-20.43317	0.3850419	0.2304795
52000	-738.3269	-720.0039	-18.32301	0.3422577	0.06555159
52200	-733.4718	-715.8626	-17.6092	0.3401705	0.005925651
52400	-733.6253	-715.7536	-17.87167	0.3308576	0.037758
52600	-739.5331	-719.9044	-19.62863	0.3347153	0.1894538
52800	-742.7207	-722.7282	-19.99251	0.2576011	0.3004109
53000	-739.3718	-721.9807	-17.39113	0.324396	0.0006539628
53200	-735.3109	-718.1273	-17.18366	0.2783492	0.02284899
53400	-734.1679	-715.6953	-18.47262	0.2746045	0.1426597
53600	-734.34	-717.1318	-17.2082	0.288935	0.01611955
53800	-742.6085	-722.837	-19.77149	0.402056	0.1478253
54000	-737.0409	-717.4137	-19.62723	0.3246606	0.2026706
54200	-738.3974	-719.45	-18.9474	0.3783613	0.09378563
54400	-732.3905	-714.9258	-17.46467	0.2950751	0.03387881
54600	-739.2979	-717.5437	-21.7542	0.3444595	0.3708651
54800	-734.9924	-717.2978	-17.69455	0.3108792	0.04027107
55000	-734.631	-716.9159	-17.71513	0.2796575	0.06950022
55200	-740.384	-720.2645	-20.11945	0.3258174	0.2434734
55400	-736.7836	-719.2609	-17.5227	0.3305849	0.007157174
55600	-741.8002	-724.8998	-16.90039	0.2520913	0.02215644
55800	-738.8967	-720.6333	-18.26341	0.3223136	0.07902514
56000	-736.0071	-717.3518	-18.65525	0.3120654	0.1263625
56200	-731.6277	-713.9303	-17.69741	0.2894134	0.05813687
56400	-737.5218	-718.8487	-18.67312	0.3049265	0.1301489
56600	-740.8252	-723.5498	-17.27543	0.2760419	0.03366123
56800	-735.42	-717.8433	-17.57667	0.3121078	0.02991598
57000	-733.4895	-715.9347	-17.55482	0.3150259	0.02420379
57200	-738.9125	-721.3126	-17.59987	0.3409685	0.004497859
57400	-738.8761	-719.9684	-18.90765	0.339987	0.1263114
57600	-741.6384	-720.7459	-20.89252	0.2964095	0.3356142
57800	-747.2603	-724.9709	-22.28948	0.3261395	0.4274459
58000	-739.2359	-721.7061	-17.52977	0.2984603	0.03702929
58200	-735.0222	-717.994	-17.02816	0.2831344	0.00501814
58400	-736.3384	-718.5106	-17.82778	0.3139971	0.04753129
58600	-735.8956	-718.0848	-17.81077	0.3110073	0.0515254
58800	-732.9162	-715.6823	-17.23394	0.3004004	0.008198864
59000	-742.6152	-725.1727	-17.44247	0.2894558	0.03705301
59200	-738.6928	-719.5656	-19.12717	0.3076584	0.1714453
59400	-736.6149	-719.8722	-16.7427	0.2345001	0.02254272
59600	-740.0395	-721.3465	-18.69294	0.2685233	0.1695785
59800	-741.999	-722.9771	-19.02187	0.402173	0.07968856
60000	-734.351	-716.0789	-18.27217	0.3020097	0.09734796
60200	-736.8356	-717.9333	-18.90231	0.3047536	0.1497229
60400	-738.2737	-715.9126	-22.36115	0.3284823	0.4344108
60600	-738.0048	-720.113	-17.89179	0.32873	0.04322815
60800	-736.9364	-719.7265	-17.20984	0.2910095	0.01410973
61000	-733.6768	-716.0464	-17.63047	0.3145063	0.03071946
61200	-732.3812	-715.4716	-16.90964	0.2761459	0.0007345662
61400	-736.3032	-718.0369	-18.26632	0.3179794	0.08490473
61600	-736.9794	-719.2966	-17.68279	0.3379293	0.01505817
61800	-739.9434	-721.1921	-18.7513	0.4054459	0.05198976
62000	-734.3222	-715.9981	-18.32416	0.3176029	0.08858682
62200	-736.688	-716.0805	-20.60746	0.2919493	0.3109879
62400	-735.8658	-718.0814	-17.78443	0.2821731	0.0751118
62600	-738.6958	-720.122	-18.57381	0.2868731	0.1443217
62800	-740.1012	-721.5125	-18.58868	0.2915956	0.1424877
63000	-741.5597	-724.0923	-17.46745	0.2855245	0.04405654
63200	-735.511	-717.6735	-17.83749	0.2821508	0.0787479
63400	-736.9264	-719.6902	-17.23614	0.2852144	0.02221213
63600	-734.6469	-716.3853	-18.26164	0.3205161	0.08028579
63800	-737.0559	-719.6629	-17.39293	0.2615258	0.05785978
64000	-734.3354	-715.9858	-18.3496	0.3443485	0.0667349
64200	-734.821	-717.2541	-17.56697	0.3026204	0.0360292
64400	-742.3819	-724.7373	-17.64458	0.3127966	0.03436985
64600	-737.6752	-718.5783	-19.09691	0.2834313	0.1911115
64800	-738.0655	-719.753	-18.3125	0.2915246	0.1145918
65000	-734.3157	-716.539	-17.77677	0.2777227	0.07693844
65200	-737.1068	-715.8074	-21.29938	0.248047	0.419646
65400	-735.3378	-716.2837	-19.05414	0.3228541	0.1472885
65600	-734.0566	-716.5385	-17.51814	0.3244899	0.01233835
65800	-738.3247	-720.3134	-18.01126	0.3639322	0.0209044
66000	-736.5106	-718.9679	-17.54268	0.317281	0.02025808
66200	-738.4852	-721.3008	-17.18443	0.2556593	0.04324348
66400	-739.3036	-720.3442	-18.95942	0.2802962	0.1690877
66600	-743.0884	-721.3009	-21.78748	0.3334169	0.3918633
66800	-737.0311	-719.1129	-17.91816	0.3088132	0.0621367
67000	-743.3701	-722.5766	-20.79343	0.2815727	0.3374707
67200	-738.0755	-717.6823	-20.39325	0.3256422	0.2884158
67400	-731.9876	-714.212	-17.7756	0.3065821	0.05129414
67600	-732.7346	-715.5769	-17.1577	0.2830286	0.0171404
67800	-732.1281	-714.2582	-17.86984	0.3325194	0.03531717
68000	-738.163	-721.1643	-16.99869	0.2793432	0.006287847
