Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
43000	-313.1629	-304.4399	-8.723027	1.056596	0.05449808
43200	-312.8375	-304.8205	-8.016997	1.020329	0.02120734
43400	-313.5774	-304.0097	-9.567734	1.134055	0.06150295
43600	-313.0924	-305.489	-7.603381	0.9813916	0.01901537
43800	-318.2195	-304.919	-13.30043	1.350036	0.2174436
44000	-316.0908	-304.4461	-11.64472	1.044878	0.3439777
44200	-315.2863	-302.8513	-12.435	1.36652	0.1141505
44400	-315.6044	-305.4678	-10.13653	1.22484	0.02985418
44600	-313.9172	-303.8697	-10.0475	1.204309	0.03974102
44800	-317.4039	-309.5151	-7.888771	0.9319972	0.09349504
45000	-316.6119	-303.9861	-12.62577	1.227788	0.2714895
45200	-317.328	-303.6716	-13.65636	1.368316	0.233283
45400	-317.0725	-310.9923	-6.080225	0.7814826	0.06228267
45600	-314.6303	-307.2591	-7.371193	0.9048578	0.06977203
45800	-314.0669	-306.8824	-7.184496	0.8976344	0.05885481
46000	-315.6298	-306.1656	-9.464196	0.9982812	0.1823695
46200	-315.806	-306.4498	-9.356133	1.019939	0.1470491
46400	-318.9025	-304.4035	-14.49905	1.383364	0.3108256
46600	-315.4587	-306.721	-8.737656	1.018233	0.09376208
46800	-313.0175	-304.1914	-8.826141	1.120149	0.003182411
47000	-314.6555	-305.0729	-9.582582	1.059749	0.1369655
47200	-314.1013	-305.4379	-8.663419	1.075682	0.02988737
47400	-314.4659	-305.1167	-9.349117	1.048634	0.1220103
47600	-314.5552	-304.6117	-9.943565	1.137949	0.09434594
47800	-316.8474	-305.8886	-10.95873	1.294013	0.04069462
48000	-316.163	-304.7312	-11.43175	1.251285	0.132248
48200	-314.5181	-304.2345	-10.28361	1.200921	0.06714227
48400	-315.7353	-305.3224	-10.41287	1.075791	0.2011209
48600	-314.1779	-305.5383	-8.639648	0.9763903	0.1215875
48800	-314.0843	-305.8257	-8.258575	0.9734735	0.08983174
49000	-318.4986	-308.4194	-10.07926	0.8098267	0.4133387
49200	-313.4713	-304.3779	-9.093417	1.074683	0.07229789
49400	-313.9775	-307.2583	-6.719239	0.9085855	0.003957757
49600	-317.1907	-303.1318	-14.05892	1.584353	0.06074623
49800	-312.7216	-304.5889	-8.132719	1.024172	0.02849892
50000	-318.2096	-310.4566	-7.752975	0.941087	0.07305294
50200	-315.9766	-304.4885	-11.48803	1.364076	0.02561611
50400	-315.3069	-304.3584	-10.94848	1.142505	0.1872647
50600	-314.8824	-304.3166	-10.56578	1.292588	0.004688373
50800	-316.1402	-308.3208	-7.819474	0.9409125	0.07956673
51000	-313.1774	-305.5176	-7.659799	0.983642	0.02247571
51200	-312.7501	-304.4461	-8.303987	1.041045	0.02905302
51400	-316.0977	-308.7111	-7.38662	0.8533229	0.1199715
51600	-315.3427	-305.4858	-9.856903	1.172537	0.05377552
51800	-315.7877	-306.6625	-9.125186	0.9417301	0.2040959
52000	-312.9947	-303.7842	-9.210506	1.143363	0.01803724
52200	-314.6265	-305.0206	-9.605923	1.082375	0.1152196
52400	-314.5075	-306.001	-8.506513	0.9196169	0.1645522
52600	-315.6648	-305.1156	-10.54925	1.244448	0.05144523
52800	-313.5116	-306.1292	-7.382366	0.956746	0.02144096
53000	-313.4482	-304.671	-8.777206	1.009752	0.103746
53200	-312.961	-305.1052	-7.855798	0.9751045	0.04908235
53400	-314.5639	-307.2772	-7.286697	0.8879125	0.07840473
53600	-313.503	-303.1262	-10.37681	1.270324	0.007920776
53800	-313.0494	-304.7392	-8.310203	1.047341	0.02387895
54000	-313.0425	-303.2401	-9.802409	1.206598	0.01395555
54200	-313.2972	-304.1188	-9.17835	1.068752	0.08642929
54400	-318.0353	-307.2415	-10.79384	0.9961406	0.3156281
54600	-314.2626	-303.4107	-10.85181	1.177488	0.143396
54800	-315.0403	-307.1404	-7.899822	0.9357324	0.0904518
55000	-315.3216	-305.0075	-10.31412	1.069959	0.1944811
55200	-313.6784	-305.3	-8.378407	0.985176	0.08864648
55400	-318.3727	-308.5853	-9.787359	1.188181	0.03139604
55600	-316.9663	-306.8984	-10.06783	1.02184	0.2128436
55800	-312.5579	-303.7943	-8.763601	1.106854	0.009937036
56000	-317.8314	-305.9172	-11.9142	1.228767	0.1950791
56200	-314.6361	-303.1155	-11.52065	1.316878	0.07363996
56400	-315.3508	-303.711	-11.63989	1.272879	0.1281077
56600	-312.8241	-305.2984	-7.525716	0.9857575	0.00736203
56800	-316.5562	-304.8383	-11.7179	1.351902	0.05961578
57000	-315.9561	-308.7979	-7.158183	0.9520922	0.004358472
57200	-313.5831	-304.0885	-9.494633	1.162466	0.02686021
57400	-313.6273	-306.1831	-7.44414	0.9084795	0.07337414
57600	-313.3031	-303.6221	-9.680995	1.139258	0.06740737
57800	-312.9356	-303.4068	-9.528768	1.167656	0.02511996
58000	-316.8259	-304.6494	-12.17654	1.368426	0.0885342
58200	-314.3155	-307.8858	-6.429735	0.8760156	0.007529526
58400	-317.0067	-304.2766	-12.73008	1.244919	0.2665886
58600	-314.785	-303.111	-11.67393	1.40177	0.006323156
58800	-315.1102	-303.8417	-11.26851	1.365249	0.002297664
59000	-313.6527	-303.8637	-9.788996	1.135301	0.0812134
59200	-315.534	-306.5437	-8.990349	0.929228	0.2038909
59400	-316.1881	-304.9092	-11.27896	1.062391	0.2973428
59600	-313.4481	-303.6404	-9.807723	1.146229	0.07309565
59800	-314.6265	-304.2953	-10.33123	1.102699	0.1641125
60000	-313.9494	-303.8998	-10.0496	1.221771	0.02323957
60200	-313.3749	-303.6363	-9.738588	1.175362	0.03807687
60400	-316.1633	-308.4312	-7.732091	0.8610729	0.1465379
60600	-313.3207	-306.4148	-6.90592	0.9215525	0.009471368
60800	-316.1178	-303.1623	-12.95554	1.361045	0.1699116
61000	-315.3673	-303.9226	-11.44467	1.336504	0.04899981
61200	-317.2998	-310.3811	-6.918691	0.789931	0.1370706
61400	-314.3806	-304.753	-9.627617	1.191486	0.01175796
61600	-317.7583	-308.9343	-8.823953	0.9663606	0.1542755
61800	-314.383	-303.101	-11.28199	1.327907	0.03987213
62000	-314.1953	-303.6845	-10.51079	1.262168	0.02874401
62200	-315.1973	-305.4036	-9.793683	1.153649	0.06504864
62400	-315.0702	-308.5361	-6.534094	0.8823172	0.01150108
62600	-312.5906	-304.5994	-7.991189	1.021247	0.01798412
62800	-313.105	-305.9768	-7.128273	0.931477	0.02133189
63000	-314.8833	-305.8012	-9.082111	0.99575	0.1487068
63200	-316.9382	-305.9301	-11.00807	1.156201	0.1849995
63400	-313.3353	-305.0188	-8.316434	0.9840589	0.08421304
63600	-314.2776	-308.069	-6.208683	0.8545464	0.00671093
63800	-315.2261	-307.251	-7.975141	1.008823	0.02891676
64000	-314.8889	-305.9666	-8.922325	1.007004	0.1232271
64200	-313.7101	-304.6445	-9.065653	1.132923	0.01396196
64400	-316.0718	-305.0667	-11.0051	1.191085	0.1433197
64600	-315.2773	-305.8391	-9.438198	1.10386	0.07611994
64800	-314.0416	-304.8468	-9.194735	1.121528	0.0379641
65000	-314.5103	-305.7751	-8.735113	0.9822763	0.1260087
65200	-313.9786	-304.0673	-9.911389	1.214223	0.01695438
65400	-316.276	-303.6629	-12.6131	1.215189	0.274473
65600	-315.3417	-306.289	-9.05265	1.123262	0.02145034
65800	-314.9094	-303.0751	-11.8343	1.31653	0.1053144
66000	-315.9456	-307.6054	-8.340249	0.9734485	0.09669496
66200	-316.3984	-303.1168	-13.28162	1.421661	0.1428668
66400	-316.125	-308.726	-7.398936	0.9375325	0.04000956
66600	-313.4762	-305.5372	-7.939035	0.958216	0.07331942
66800	-314.7579	-306.1832	-8.574646	1.018145	0.07782709
67000	-313.0743	-304.129	-8.945237	1.064596	0.06790265
67200	-314.6993	-304.2233	-10.47607	1.221521	0.06518482
67400	-316.3518	-307.6011	-8.750773	1.003263	0.1092843
67600	-315.3877	-307.979	-7.408751	0.9500977	0.02974592
67800	-315.9392	-307.5251	-8.414051	0.978246	0.1031185
68000	-316.9154	-304.9888	-11.92655	1.202674	0.2239118
68200	-313.7243	-303.9928	-9.731528	1.178973	0.03438863
