Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
70400	-301.3299	-285.3607	-15.96919	1.798553	0.03901731
70600	-304.6443	-288.8645	-15.77989	1.634871	0.1768248
70800	-302.5477	-285.8263	-16.72146	1.742936	0.162829
71000	-304.1334	-289.3778	-14.75558	1.576314	0.131475
71200	-303.1556	-285.0847	-18.07091	2.001455	0.04671424
71400	-304.6478	-284.8768	-19.77097	1.999113	0.2076063
71600	-302.5374	-286.8631	-15.67428	1.806116	0.001956447
71800	-301.6829	-287.123	-14.55984	1.580313	0.1129133
72000	-303.4518	-285.0956	-18.3562	2.049827	0.02504158
72200	-301.7107	-286.8073	-14.90341	1.598693	0.1294422
72400	-302.413	-284.7644	-17.64854	1.879917	0.121052
72600	-306.8301	-288.1634	-18.66676	1.519693	0.5740815
72800	-307.7035	-285.1092	-22.59426	2.482385	0.01631355
73000	-303.2275	-287.1055	-16.12193	1.776634	0.07174064
73200	-304.6658	-284.3189	-20.34694	1.99178	0.2778534
73400	-303.0285	-290.6975	-12.33096	1.346459	0.1228754
73600	-301.8371	-286.4488	-15.38829	1.689501	0.08590902
73800	-301.0506	-286.2945	-14.75617	1.713089	0.003159669
74000	-302.0791	-283.112	-18.96713	2.132989	0.004519028
74200	-301.0638	-285.0011	-16.0627	1.770568	0.07509507
74400	-303.3456	-283.7791	-19.56657	1.963361	0.2300901
74600	-304.8357	-292.4402	-12.39559	1.44213	0.03517177
74800	-307.3762	-293.4756	-13.90064	1.486443	0.137307
75000	-300.7081	-285.6799	-15.02822	1.723297	0.01962155
75200	-302.6017	-283.1301	-19.47163	2.165741	0.02185842
75400	-302.6627	-291.4511	-11.21165	1.3384	0.02224359
75600	-301.785	-288.9073	-12.87771	1.481257	0.04485574
75800	-302.5231	-285.2736	-17.24943	1.863893	0.0971127
76000	-302.7557	-284.9247	-17.83099	1.87436	0.1468849
76200	-301.3395	-284.31	-17.02954	1.879	0.06325176
76400	-301.7626	-284.0653	-17.69733	1.992335	0.01784316
76600	-304.4437	-284.3635	-20.08018	2.105043	0.1419009
76800	-303.2819	-283.7742	-19.50775	2.171281	0.0198967
77000	-301.9216	-288.2429	-13.67864	1.537303	0.06761621
77200	-302.0577	-290.207	-11.85073	1.415001	0.01024195
77400	-303.7244	-284.4743	-19.25004	1.838489	0.3219953
77600	-301.6582	-286.3022	-15.35607	1.678887	0.09353942
77800	-305.2234	-288.8866	-16.3368	1.452315	0.4060108
78000	-305.8653	-293.0527	-12.81257	1.311545	0.1934398
78200	-302.4214	-287.7088	-14.71261	1.648947	0.05965321
78400	-303.6354	-289.572	-14.06334	1.489382	0.1467877
78600	-300.7457	-287.5455	-13.20012	1.554038	0.006567317
78800	-301.9521	-286.4142	-15.53792	1.622266	0.1685977
79000	-301.4936	-285.0481	-16.44556	1.848509	0.03542813
79200	-302.6107	-289.1673	-13.44331	1.572779	0.01201892
79400	-301.4319	-284.2207	-17.21116	1.946248	0.01532063
79600	-302.1522	-287.5904	-14.56176	1.536793	0.1564303
79800	-301.3745	-287.2902	-14.0843	1.627721	0.02140752
80000	-303.7822	-284.8464	-18.93577	2.101232	0.03181496
80200	-300.9358	-287.76	-13.17574	1.529824	0.02779514
80400	-302.5369	-287.1175	-15.41938	1.666547	0.1098253
80600	-307.3031	-289.8305	-17.47257	1.94381	0.04340041
80800	-303.1918	-289.5861	-13.60574	1.551922	0.0456484
81000	-302.3606	-287.9764	-14.38417	1.6328	0.04572564
81200	-304.6523	-285.9331	-18.71926	1.858693	0.2387674
81400	-302.4974	-285.999	-16.4984	1.814991	0.07173563
81600	-300.7453	-284.7729	-15.97231	1.810642	0.02677356
81800	-304.0384	-287.6944	-16.34407	1.83207	0.0416226
82000	-302.4815	-287.5959	-14.88552	1.558714	0.1650058
82200	-303.1402	-284.1508	-18.98941	2.055298	0.08563906
82400	-302.2951	-286.7304	-15.56463	1.758508	0.03628628
82600	-303.7903	-291.5768	-12.21345	1.409663	0.05012342
82800	-303.0348	-292.6814	-10.35341	1.269023	0.006889071
83000	-301.1149	-283.8368	-17.27806	1.963644	0.004973014
83200	-302.3202	-286.4188	-15.9014	1.771414	0.05719596
83400	-305.7151	-285.7853	-19.9298	2.063207	0.1675979
83600	-300.8732	-284.9679	-15.90527	1.817103	0.01394577
83800	-304.9483	-287.3513	-17.59695	1.926372	0.07225226
84000	-303.0136	-289.96	-13.0536	1.485148	0.05711102
84200	-306.4762	-288.1992	-18.27706	1.525281	0.5198445
84400	-301.4651	-288.9022	-12.56296	1.460873	0.03478336
84600	-304.5732	-287.7814	-16.79178	1.597168	0.3029746
84800	-303.3347	-284.2082	-19.12643	1.94971	0.1979462
85000	-302.4517	-287.0133	-15.43844	1.581527	0.1997892
85200	-305.9192	-291.7594	-14.15975	1.553798	0.09562893
85400	-303.0854	-290.3487	-12.73665	1.462582	0.04925203
85600	-301.5074	-286.1163	-15.39118	1.715611	0.0644222
85800	-301.5846	-286.9343	-14.65034	1.680232	0.02440985
86000	-308.1451	-283.5273	-24.61785	2.355259	0.3358983
86200	-301.8944	-284.9883	-16.9061	1.815182	0.1123483
86400	-302.9851	-284.3053	-18.67977	2.068889	0.04016725
86600	-301.6258	-286.7818	-14.84404	1.589468	0.1326091
86800	-301.312	-286.007	-15.30508	1.737051	0.03268373
